vdw         876               4.1800     0.11779
vdw         877               4.5100     0.0900
vdw         878               5.1500     0.0700
vdw         879               2.7000     0.018279
vdw         880               3.3500     0.002772
vdw         881               4.0600     0.000328
vdw         882               4.3200     0.000171
vdw         883               4.8200     0.000081
vdw         884               2.9100     0.875044
vdw         885               3.4700     0.449657
vdw         886               3.8200     0.118226
vdw         887               4.1800     0.047096
vdw         888               3.5000     0.0660
vdw         889               3.5000     0.0660
vdw         890               3.5000     0.0660
vdw         891               3.5000     0.0660
vdw         892               2.5000     0.0300
vdw         893               3.2500     0.1700
vdw         894               3.5500     0.0700
vdw         895               3.2500     0.1700
vdw         896               3.5500     0.0700
vdw         897               3.5500     0.0760
vdw         898               3.5500     0.0760
vdw         899               2.4200     0.0300
vdw         900               3.3000     0.0860
vdw         901               3.3000     0.0860
vdw         902               3.3000     0.0860
vdw         903               3.3000     0.0860
vdw         904               3.3000     0.0860
vdw         905               2.9600     0.2100
vdw         906               3.5000     0.0660
vdw         911               4.450     0.3900
vdw         912               3.405     0.1120
vdw         913               3.800     0.0890
vdw         915               2.980     0.0260     0.92
